station_name,lat,lon,scene_id,date,cloud_cover,ndmi_mean,datetime,date_only,year
Boise City,37.46622,-102.05061,LC08_L2SP_031034_20230212_02_T1,2023-02-12 17:26:01.646144+00:00,10.85,-0.1310437443650854,2023-02-12 17:26:01.646144+00:00,2023-02-12,2023
Boise City,36.03529,-102.47247,LC08_L2SP_031035_20230212_02_T1,2023-02-12 17:26:25.532948+00:00,3.52,,2023-02-12 17:26:25.532948+00:00,2023-02-12,2023
Boise City,37.46625,-102.05175,LC09_L2SP_031034_20230220_02_T1,2023-02-20 17:26:04.845387+00:00,10.51,-0.144283634239815,2023-02-20 17:26:04.845387+00:00,2023-02-20,2023
Boise City,36.03492,-102.47359,LC09_L2SP_031035_20230220_02_T1,2023-02-20 17:26:28.736402+00:00,84.18,,2023-02-20 17:26:28.736402+00:00,2023-02-20,2023
Boise City,37.46633,-102.02412,LC08_L2SP_031034_20230228_02_T1,2023-02-28 17:25:47.597273+00:00,0.0,-0.1568199002593459,2023-02-28 17:25:47.597273+00:00,2023-02-28,2023
Boise City,36.03529,-102.44578,LC08_L2SP_031035_20230228_02_T1,2023-02-28 17:26:11.484077+00:00,0.01,,2023-02-28 17:26:11.484077+00:00,2023-02-28,2023
Boise City,37.46613,-102.02939,LC09_L2SP_031034_20230308_02_T2,2023-03-08 17:25:53.137159+00:00,93.02,,2023-03-08 17:25:53.137159+00:00,2023-03-08,2023
Boise City,36.03509,-102.45086,LC09_L2SP_031035_20230308_02_T1,2023-03-08 17:26:17.023937+00:00,34.24,,2023-03-08 17:26:17.023937+00:00,2023-03-08,2023
Boise City,37.46609,-102.03457,LC08_L2SP_031034_20230316_02_T2,2023-03-16 17:25:40.927771+00:00,100.0,,2023-03-16 17:25:40.927771+00:00,2023-03-16,2023
Boise City,36.03504,-102.45615,LC08_L2SP_031035_20230316_02_T2,2023-03-16 17:26:04.814576+00:00,99.95,,2023-03-16 17:26:04.814576+00:00,2023-03-16,2023
Boise City,37.46633,-102.03854,LC09_L2SP_031034_20230324_02_T1,2023-03-24 17:25:47.778713+00:00,86.1,,2023-03-24 17:25:47.778713+00:00,2023-03-24,2023
Boise City,36.03503,-102.45999,LC09_L2SP_031035_20230324_02_T1,2023-03-24 17:26:11.669729+00:00,34.53,,2023-03-24 17:26:11.669729+00:00,2023-03-24,2023
Boise City,37.46641,-102.03257,LC08_L2SP_031034_20230401_02_T1,2023-04-01 17:25:30.062659+00:00,0.04,-0.1235787973172445,2023-04-01 17:25:30.062659+00:00,2023-04-01,2023
Boise City,36.03528,-102.45412,LC08_L2SP_031035_20230401_02_T1,2023-04-01 17:25:53.949463+00:00,8.07,,2023-04-01 17:25:53.949463+00:00,2023-04-01,2023
Boise City,37.46616,-102.03813,LC09_L2SP_031034_20230409_02_T1,2023-04-09 17:25:39.001647+00:00,1.69,-0.1253941188329354,2023-04-09 17:25:39.001647+00:00,2023-04-09,2023
Boise City,36.03532,-102.4593,LC09_L2SP_031035_20230409_02_T1,2023-04-09 17:26:02.884192+00:00,1.1,,2023-04-09 17:26:02.884192+00:00,2023-04-09,2023
Boise City,37.46633,-102.02124,LC08_L2SP_031034_20230417_02_T1,2023-04-17 17:25:15.951270+00:00,57.78,,2023-04-17 17:25:15.951270+00:00,2023-04-17,2023
Boise City,36.03504,-102.44273,LC08_L2SP_031035_20230417_02_T1,2023-04-17 17:25:39.842310+00:00,56.28,,2023-04-17 17:25:39.842310+00:00,2023-04-17,2023
Boise City,37.46635,-102.05099,LC09_L2SP_031034_20230425_02_T1,2023-04-25 17:25:32.643584+00:00,91.46,,2023-04-25 17:25:32.643584+00:00,2023-04-25,2023
Boise City,36.03503,-102.47223,LC09_L2SP_031035_20230425_02_T1,2023-04-25 17:25:56.534600+00:00,54.2,,2023-04-25 17:25:56.534600+00:00,2023-04-25,2023
Boise City,37.46593,-102.0513,LC08_L2SP_031034_20230503_02_T1,2023-05-03 17:25:10.849466+00:00,32.25,-0.0955265804706267,2023-05-03 17:25:10.849466+00:00,2023-05-03,2023
Boise City,36.03488,-102.47261,LC08_L2SP_031035_20230503_02_T1,2023-05-03 17:25:34.736270+00:00,9.17,,2023-05-03 17:25:34.736270+00:00,2023-05-03,2023
Boise City,37.46609,-102.05127,LC09_L2SP_031034_20230511_02_T1,2023-05-11 17:25:22.668264+00:00,23.57,-0.0934869451043733,2023-05-11 17:25:22.668264+00:00,2023-05-11,2023
Boise City,36.03502,-102.4725,LC09_L2SP_031035_20230511_02_T1,2023-05-11 17:25:46.555043+00:00,4.3,,2023-05-11 17:25:46.555043+00:00,2023-05-11,2023
Boise City,37.46597,-102.01254,LC08_L2SP_031034_20230519_02_T2,2023-05-19 17:25:00.452358+00:00,100.0,,2023-05-19 17:25:00.452358+00:00,2023-05-19,2023
Boise City,36.03487,-102.43563,LC08_L2SP_031035_20230519_02_T2,2023-05-19 17:25:24.343398+00:00,100.0,,2023-05-19 17:25:24.343398+00:00,2023-05-19,2023
Boise City,37.46611,-102.05328,LC09_L2SP_031034_20230527_02_T1,2023-05-27 17:25:12.790275+00:00,65.14,,2023-05-27 17:25:12.790275+00:00,2023-05-27,2023
Boise City,36.03496,-102.47448,LC09_L2SP_031035_20230527_02_T1,2023-05-27 17:25:36.677053+00:00,31.64,,2023-05-27 17:25:36.677053+00:00,2023-05-27,2023
Boise City,37.46635,-101.99902,LC08_L2SP_031034_20230604_02_T2,2023-06-04 17:25:05.215868+00:00,96.0,,2023-06-04 17:25:05.215868+00:00,2023-06-04,2023
Boise City,36.03505,-102.42247,LC08_L2SP_031035_20230604_02_T1,2023-06-04 17:25:29.106909+00:00,90.65,,2023-06-04 17:25:29.106909+00:00,2023-06-04,2023
Boise City,37.46632,-102.06815,LC09_L2SP_031034_20230612_02_T2,2023-06-12 17:25:05.750213+00:00,89.03,,2023-06-12 17:25:05.750213+00:00,2023-06-12,2023
Boise City,36.03521,-102.48939,LC09_L2SP_031035_20230612_02_T2,2023-06-12 17:25:29.636992+00:00,95.48,,2023-06-12 17:25:29.636992+00:00,2023-06-12,2023
Boise City,37.46617,-101.99546,LC08_L2SP_031034_20230620_02_T1,2023-06-20 17:25:12.197052+00:00,14.77,,2023-06-20 17:25:12.197052+00:00,2023-06-20,2023
Boise City,36.03499,-102.41857,LC08_L2SP_031035_20230620_02_T1,2023-06-20 17:25:36.088092+00:00,4.74,,2023-06-20 17:25:36.088092+00:00,2023-06-20,2023
Boise City,37.46645,-102.02088,LC09_L2SP_031034_20230628_02_T1,2023-06-28 17:25:08.613551+00:00,16.93,-0.1429258474700181,2023-06-28 17:25:08.613551+00:00,2023-06-28,2023
Boise City,36.0354,-102.44378,LC09_L2SP_031035_20230628_02_T1,2023-06-28 17:25:32.504567+00:00,17.71,,2023-06-28 17:25:32.504567+00:00,2023-06-28,2023
Boise City,37.46613,-102.01396,LC08_L2SP_031034_20230706_02_T1,2023-07-06 17:25:24.158868+00:00,76.4,,2023-07-06 17:25:24.158868+00:00,2023-07-06,2023
Boise City,36.03495,-102.43704,LC08_L2SP_031035_20230706_02_T1,2023-07-06 17:25:48.049908+00:00,18.44,,2023-07-06 17:25:48.049908+00:00,2023-07-06,2023
Boise City,37.466,-102.03158,LC09_L2SP_031034_20230714_02_T1,2023-07-14 17:25:20.251503+00:00,5.16,0.0915384303450364,2023-07-14 17:25:20.251503+00:00,2023-07-14,2023
Boise City,36.0349,-102.45465,LC09_L2SP_031035_20230714_02_T1,2023-07-14 17:25:44.142518+00:00,0.01,,2023-07-14 17:25:44.142518+00:00,2023-07-14,2023
Boise City,37.46597,-101.99953,LC08_L2SP_031034_20230722_02_T1,2023-07-22 17:25:27.872208+00:00,0.1,0.2492079602523467,2023-07-22 17:25:27.872208+00:00,2023-07-22,2023
Boise City,36.03506,-102.42249,LC08_L2SP_031035_20230722_02_T1,2023-07-22 17:25:51.759012+00:00,4.3,,2023-07-22 17:25:51.759012+00:00,2023-07-22,2023
Boise City,37.46604,-102.0159,LC09_L2SP_031034_20230730_02_T1,2023-07-30 17:25:24.938647+00:00,0.02,0.1683407352791874,2023-07-30 17:25:24.938647+00:00,2023-07-30,2023
Boise City,36.03504,-102.43861,LC09_L2SP_031035_20230730_02_T1,2023-07-30 17:25:48.825426+00:00,0.0,,2023-07-30 17:25:48.825426+00:00,2023-07-30,2023
Boise City,37.46636,-102.00481,LC08_L2SP_031034_20230807_02_T1,2023-08-07 17:25:35.614123+00:00,6.14,0.1546126670903918,2023-08-07 17:25:35.614123+00:00,2023-08-07,2023
Boise City,36.03521,-102.42777,LC08_L2SP_031035_20230807_02_T1,2023-08-07 17:25:59.505164+00:00,31.86,,2023-08-07 17:25:59.505164+00:00,2023-08-07,2023
Boise City,37.46639,-102.0053,LC09_L2SP_031034_20230815_02_T1,2023-08-15 17:25:30.252215+00:00,0.0,0.1844487556074827,2023-08-15 17:25:30.252215+00:00,2023-08-15,2023
Boise City,36.03493,-102.42844,LC09_L2SP_031035_20230815_02_T1,2023-08-15 17:25:54.147465+00:00,0.01,,2023-08-15 17:25:54.147465+00:00,2023-08-15,2023
Boise City,37.46619,-102.01479,LC08_L2SP_031034_20230823_02_T1,2023-08-23 17:25:43.580786+00:00,12.64,0.0798405774925446,2023-08-23 17:25:43.580786+00:00,2023-08-23,2023
Boise City,36.03488,-102.43782,LC08_L2SP_031035_20230823_02_T1,2023-08-23 17:26:07.476063+00:00,20.85,,2023-08-23 17:26:07.476063+00:00,2023-08-23,2023
Boise City,37.46627,-102.0209,LC09_L2SP_031034_20230831_02_T1,2023-08-31 17:25:40.686379+00:00,0.0,-0.0079578069427741,2023-08-31 17:25:40.686379+00:00,2023-08-31,2023
Boise City,36.03498,-102.44368,LC09_L2SP_031035_20230831_02_T1,2023-08-31 17:26:04.577394+00:00,0.05,,2023-08-31 17:26:04.577394+00:00,2023-08-31,2023
Boise City,37.46603,-101.9951,LC08_L2SP_031034_20230908_02_T1,2023-09-08 17:25:43.399446+00:00,0.0,-0.03895878986173,2023-09-08 17:25:43.399446+00:00,2023-09-08,2023
Boise City,36.03488,-102.41799,LC08_L2SP_031035_20230908_02_T1,2023-09-08 17:26:07.290486+00:00,0.0,,2023-09-08 17:26:07.290486+00:00,2023-09-08,2023
Boise City,37.46603,-102.03226,LC09_L2SP_031034_20230916_02_T1,2023-09-16 17:25:48.981153+00:00,8.74,-0.0976266588674731,2023-09-16 17:25:48.981153+00:00,2023-09-16,2023
Boise City,36.03505,-102.45482,LC09_L2SP_031035_20230916_02_T1,2023-09-16 17:26:12.867932+00:00,35.72,,2023-09-16 17:26:12.867932+00:00,2023-09-16,2023
Boise City,37.46593,-102.00644,LC08_L2SP_031034_20230924_02_T1,2023-09-24 17:25:49.517144+00:00,8.47,-0.1034425695982567,2023-09-24 17:25:49.517144+00:00,2023-09-24,2023
Boise City,36.03474,-102.42922,LC08_L2SP_031035_20230924_02_T1,2023-09-24 17:26:13.408183+00:00,4.86,,2023-09-24 17:26:13.408183+00:00,2023-09-24,2023
Boise City,37.46643,-102.01321,LC09_L2SP_031034_20231002_02_T1,2023-10-02 17:25:48.803995+00:00,44.87,,2023-10-02 17:25:48.803995+00:00,2023-10-02,2023
Boise City,36.03485,-102.43602,LC09_L2SP_031035_20231002_02_T1,2023-10-02 17:26:12.703483+00:00,56.66,,2023-10-02 17:26:12.703483+00:00,2023-10-02,2023
Boise City,37.46607,-102.01408,LC08_L2SP_031034_20231010_02_T1,2023-10-10 17:25:53.727273+00:00,0.47,-0.1142394989829715,2023-10-10 17:25:53.727273+00:00,2023-10-10,2023
Boise City,36.03488,-102.43684,LC08_L2SP_031035_20231010_02_T1,2023-10-10 17:26:17.618313+00:00,11.3,,2023-10-10 17:26:17.618313+00:00,2023-10-10,2023
Boise City,37.46598,-102.04199,LC09_L2SP_031034_20231018_02_T1,2023-10-18 17:25:59.023070+00:00,0.01,-0.1630656428757039,2023-10-18 17:25:59.023070+00:00,2023-10-18,2023
Boise City,36.03484,-102.46453,LC09_L2SP_031035_20231018_02_T1,2023-10-18 17:26:22.914086+00:00,0.06,,2023-10-18 17:26:22.914086+00:00,2023-10-18,2023
Boise City,37.46596,-102.01975,LC08_L2SP_031034_20231026_02_T1,2023-10-26 17:25:56.456212+00:00,0.0,-0.1299294592962264,2023-10-26 17:25:56.456212+00:00,2023-10-26,2023
Boise City,36.03504,-102.44237,LC08_L2SP_031035_20231026_02_T1,2023-10-26 17:26:20.343016+00:00,0.01,,2023-10-26 17:26:20.343016+00:00,2023-10-26,2023
Boise City,37.4663,-102.00089,LC09_L2SP_031034_20231103_02_T1,2023-11-03 17:25:51.543704+00:00,7.16,-0.1420317885231074,2023-11-03 17:25:51.543704+00:00,2023-11-03,2023
Boise City,36.03518,-102.42325,LC09_L2SP_031035_20231103_02_T1,2023-11-03 17:26:15.434719+00:00,0.21,,2023-11-03 17:26:15.434719+00:00,2023-11-03,2023
Boise City,37.46592,-102.00331,LC08_L2SP_031034_20231111_02_T1,2023-11-11 17:25:52.958689+00:00,0.01,-0.1342133703028809,2023-11-11 17:25:52.958689+00:00,2023-11-11,2023
Boise City,36.03499,-102.42583,LC08_L2SP_031035_20231111_02_T1,2023-11-11 17:26:16.845494+00:00,0.03,,2023-11-11 17:26:16.845494+00:00,2023-11-11,2023
Boise City,37.46614,-102.02245,LC09_L2SP_031034_20231119_02_T1,2023-11-19 17:25:58.272741+00:00,4.94,-0.132506267978061,2023-11-19 17:25:58.272741+00:00,2023-11-19,2023
Boise City,36.03491,-102.44491,LC09_L2SP_031035_20231119_02_T1,2023-11-19 17:26:22.163756+00:00,0.01,,2023-11-19 17:26:22.163756+00:00,2023-11-19,2023
Boise City,37.4659,-102.02819,LC08_L2SP_031034_20231127_02_T1,2023-11-27 17:25:58.360821+00:00,3.18,-0.1111549388430804,2023-11-27 17:25:58.360821+00:00,2023-11-27,2023
Boise City,36.03495,-102.45064,LC08_L2SP_031035_20231127_02_T1,2023-11-27 17:26:22.247625+00:00,11.56,,2023-11-27 17:26:22.247625+00:00,2023-11-27,2023
Boise City,37.46628,-102.02167,LC09_L2SP_031034_20231205_02_T1,2023-12-05 17:25:58.996161+00:00,0.02,-0.1344219397801264,2023-12-05 17:25:58.996161+00:00,2023-12-05,2023
Boise City,36.035,-102.44389,LC09_L2SP_031035_20231205_02_T1,2023-12-05 17:26:22.887177+00:00,0.01,,2023-12-05 17:26:22.887177+00:00,2023-12-05,2023
Boise City,37.46623,-102.01686,LC08_L2SP_031034_20231213_02_T2,2023-12-13 17:25:54.566916+00:00,99.98,,2023-12-13 17:25:54.566916+00:00,2023-12-13,2023
Boise City,36.03506,-102.43923,LC08_L2SP_031035_20231213_02_T2,2023-12-13 17:26:18.457956+00:00,33.94,,2023-12-13 17:26:18.457956+00:00,2023-12-13,2023
Boise City,37.46596,-102.04437,LC09_L2SP_031034_20231221_02_T1,2023-12-21 17:26:04.679777+00:00,52.76,-0.1343745654972657,2023-12-21 17:26:04.679777+00:00,2023-12-21,2023
Boise City,36.03528,-102.46658,LC09_L2SP_031035_20231221_02_T1,2023-12-21 17:26:28.562320+00:00,11.41,,2023-12-21 17:26:28.562320+00:00,2023-12-21,2023
Boise City,37.46626,-102.02286,LC08_L2SP_031034_20231229_02_T1,2023-12-29 17:25:53.883866+00:00,1.57,-0.1505083485112988,2023-12-29 17:25:53.883866+00:00,2023-12-29,2023
Boise City,36.03483,-102.44529,LC08_L2SP_031035_20231229_02_T1,2023-12-29 17:26:17.779142+00:00,0.01,,2023-12-29 17:26:17.779142+00:00,2023-12-29,2023
Breckinridge,36.03409,-97.80937,LC08_L2SP_028035_20230106_02_T1,2023-01-06 17:07:59.881642+00:00,76.65,,2023-01-06 17:07:59.881642+00:00,2023-01-06,2023
Breckinridge,36.03452,-97.81201,LC09_L2SP_028035_20230114_02_T1,2023-01-14 17:07:58.964811+00:00,30.58,,2023-01-14 17:07:58.964811+00:00,2023-01-14,2023
Breckinridge,36.03409,-97.81501,LC08_L2SP_028035_20230122_02_T1,2023-01-22 17:07:56.078259+00:00,60.5,,2023-01-22 17:07:56.078259+00:00,2023-01-22,2023
Breckinridge,36.03455,-97.84075,LC09_L2SP_028035_20230130_02_T2,2023-01-30 17:08:02.697047+00:00,6.46,0.2120442650834618,2023-01-30 17:08:02.697047+00:00,2023-01-30,2023
Breckinridge,36.03437,-97.84607,LC08_L2SP_028035_20230207_02_T1,2023-02-07 17:07:57.066610+00:00,93.13,,2023-02-07 17:07:57.066610+00:00,2023-02-07,2023
Breckinridge,36.03439,-97.85962,LC09_L2SP_028035_20230215_02_T1,2023-02-15 17:08:02.739566+00:00,14.24,-0.1703460505357624,2023-02-15 17:08:02.739566+00:00,2023-02-15,2023
Breckinridge,36.03432,-97.80837,LC08_L2SP_028035_20230223_02_T1,2023-02-23 17:07:40.641022+00:00,0.14,-0.1687335601230307,2023-02-23 17:07:40.641022+00:00,2023-02-23,2023
Breckinridge,36.03438,-97.82956,LC09_L2SP_028035_20230303_02_T1,2023-03-03 17:07:49.879197+00:00,0.12,-0.1597277505951398,2023-03-03 17:07:49.879197+00:00,2023-03-03,2023
Breckinridge,36.03441,-97.8192,LC08_L2SP_028035_20230311_02_T1,2023-03-11 17:07:34.343858+00:00,50.07,,2023-03-11 17:07:34.343858+00:00,2023-03-11,2023
Breckinridge,36.03472,-97.83112,LC09_L2SP_028035_20230319_02_T1,2023-03-19 17:07:43.186475+00:00,0.12,-0.1678386052769102,2023-03-19 17:07:43.186475+00:00,2023-03-19,2023
Breckinridge,36.03445,-97.82093,LC08_L2SP_028035_20230327_02_T1,2023-03-27 17:07:24.829139+00:00,57.48,-0.0087689191928018,2023-03-27 17:07:24.829139+00:00,2023-03-27,2023
Breckinridge,36.03429,-97.82238,LC09_L2SP_028035_20230404_02_T1,2023-04-04 17:07:32.757395+00:00,84.39,,2023-04-04 17:07:32.757395+00:00,2023-04-04,2023
Breckinridge,36.03407,-97.80185,LC08_L2SP_028035_20230412_02_T1,2023-04-12 17:07:09.213477+00:00,0.12,-0.1665522774572642,2023-04-12 17:07:09.213477+00:00,2023-04-12,2023
Breckinridge,36.03432,-97.83564,LC09_L2SP_028035_20230420_02_T1,2023-04-20 17:07:26.564451+00:00,6.26,-0.1029336497670324,2023-04-20 17:07:26.564451+00:00,2023-04-20,2023
Breckinridge,36.03425,-97.83554,LC08_L2SP_028035_20230428_02_T2,2023-04-28 17:07:05.365864+00:00,100.0,,2023-04-28 17:07:05.365864+00:00,2023-04-28,2023
Breckinridge,36.0346,-97.8272,LC09_L2SP_028035_20230506_02_T1,2023-05-06 17:07:14.661674+00:00,0.01,-0.146944640102494,2023-05-06 17:07:14.661674+00:00,2023-05-06,2023
Breckinridge,36.03447,-97.83284,LC08_L2SP_028035_20230514_02_T2,2023-05-14 17:06:52.334021+00:00,100.0,,2023-05-14 17:06:52.334021+00:00,2023-05-14,2023
Breckinridge,36.03459,-97.83443,LC09_L2SP_028035_20230522_02_T1,2023-05-22 17:07:06.012037+00:00,84.57,,2023-05-22 17:07:06.012037+00:00,2023-05-22,2023
Breckinridge,36.03453,-97.78733,LC08_L2SP_028035_20230530_02_T1,2023-05-30 17:06:54.127843+00:00,12.03,,2023-05-30 17:06:54.127843+00:00,2023-05-30,2023
Breckinridge,36.03462,-97.85896,LC09_L2SP_028035_20230607_02_T1,2023-06-07 17:07:01.153739+00:00,9.78,0.2517189917709906,2023-06-07 17:07:01.153739+00:00,2023-06-07,2023
Breckinridge,36.03426,-97.7922,LC08_L2SP_028035_20230615_02_T1,2023-06-15 17:07:03.201211+00:00,0.37,0.2790094366683991,2023-06-15 17:07:03.201211+00:00,2023-06-15,2023
Breckinridge,36.03448,-97.79983,LC09_L2SP_028035_20230623_02_T2,2023-06-23 17:06:54.769676+00:00,100.0,,2023-06-23 17:06:54.769676+00:00,2023-06-23,2023
Breckinridge,36.03447,-97.79897,LC08_L2SP_028035_20230701_02_T1,2023-07-01 17:07:12.426775+00:00,24.79,0.3255867588811076,2023-07-01 17:07:12.426775+00:00,2023-07-01,2023
Breckinridge,36.03453,-97.82532,LC09_L2SP_028035_20230709_02_T1,2023-07-09 17:07:09.965364+00:00,51.17,,2023-07-09 17:07:09.965364+00:00,2023-07-09,2023
Breckinridge,36.03415,-97.79068,LC08_L2SP_028035_20230717_02_T1,2023-07-17 17:07:17.775656+00:00,27.04,0.3071220387283083,2023-07-17 17:07:17.775656+00:00,2023-07-17,2023
Breckinridge,36.03429,-97.79286,LC09_L2SP_028035_20230725_02_T1,2023-07-25 17:07:10.954430+00:00,27.01,,2023-07-25 17:07:10.954430+00:00,2023-07-25,2023
Breckinridge,36.03447,-97.7994,LC08_L2SP_028035_20230802_02_T1,2023-08-02 17:07:26.542583+00:00,0.0,0.1841967258981404,2023-08-02 17:07:26.542583+00:00,2023-08-02,2023
Breckinridge,36.03448,-97.80523,LC09_L2SP_028035_20230810_02_T1,2023-08-10 17:07:21.889411+00:00,0.07,0.1694890632359765,2023-08-10 17:07:21.889411+00:00,2023-08-10,2023
Breckinridge,36.0343,-97.80122,LC08_L2SP_028035_20230818_02_T1,2023-08-18 17:07:32.958367+00:00,0.0,0.1920048033225052,2023-08-18 17:07:32.958367+00:00,2023-08-18,2023
Breckinridge,36.03434,-97.80743,LC09_L2SP_028035_20230826_02_T1,2023-08-26 17:07:29.477240+00:00,5.35,0.1947178205810623,2023-08-26 17:07:29.477240+00:00,2023-08-26,2023
Breckinridge,36.03409,-97.78697,LC08_L2SP_028035_20230903_02_T1,2023-09-03 17:07:34.373412+00:00,16.42,0.1960229764848124,2023-09-03 17:07:34.373412+00:00,2023-09-03,2023
Breckinridge,36.03442,-97.82284,LC09_L2SP_028035_20230911_02_T1,2023-09-11 17:07:39.186880+00:00,92.3,,2023-09-11 17:07:39.186880+00:00,2023-09-11,2023
Breckinridge,36.03413,-97.79398,LC08_L2SP_028035_20230919_02_T1,2023-09-19 17:07:39.834591+00:00,63.84,,2023-09-19 17:07:39.834591+00:00,2023-09-19,2023
Breckinridge,36.03462,-97.78362,LC09_L2SP_028035_20230927_02_T1,2023-09-27 17:07:34.888113+00:00,20.38,0.1071531476634095,2023-09-27 17:07:34.888113+00:00,2023-09-27,2023
Breckinridge,36.03434,-97.79268,LC08_L2SP_028035_20231005_02_T1,2023-10-05 17:07:41.986545+00:00,12.65,0.1175064555385296,2023-10-05 17:07:41.986545+00:00,2023-10-05,2023
Breckinridge,36.03457,-97.82509,LC09_L2SP_028035_20231013_02_T1,2023-10-13 17:07:48.440516+00:00,0.12,0.0703146541638283,2023-10-13 17:07:48.440516+00:00,2023-10-13,2023
Breckinridge,36.03447,-97.79879,LC08_L2SP_028035_20231021_02_T1,2023-10-21 17:07:45.045272+00:00,70.95,,2023-10-21 17:07:45.045272+00:00,2023-10-21,2023
Breckinridge,36.03429,-97.80558,LC09_L2SP_028035_20231029_02_T2,2023-10-29 17:07:46.573935+00:00,99.91,,2023-10-29 17:07:46.573935+00:00,2023-10-29,2023
Breckinridge,36.03407,-97.79995,LC08_L2SP_028035_20231106_02_T1,2023-11-06 17:07:45.970389+00:00,36.32,-0.0563488436890184,2023-11-06 17:07:45.970389+00:00,2023-11-06,2023
Breckinridge,36.03458,-97.79403,LC09_L2SP_028035_20231114_02_T1,2023-11-14 17:07:45.728719+00:00,0.14,-0.0684559745617021,2023-11-14 17:07:45.728719+00:00,2023-11-14,2023
Breckinridge,36.03407,-97.81905,LC08_L2SP_028035_20231122_02_T1,2023-11-22 17:07:50.491246+00:00,0.88,-0.0941341072113667,2023-11-22 17:07:50.491246+00:00,2023-11-22,2023
Breckinridge,36.03454,-97.82448,LC09_L2SP_028035_20231130_02_T2,2023-11-30 17:07:53.843765+00:00,100.0,,2023-11-30 17:07:53.843765+00:00,2023-11-30,2023
Breckinridge,36.03437,-97.78679,LC08_L2SP_028035_20231208_02_T1,2023-12-08 17:07:42.113640+00:00,31.83,-0.0652635280006175,2023-12-08 17:07:42.113640+00:00,2023-12-08,2023
Breckinridge,36.03434,-97.82806,LC09_L2SP_028035_20231216_02_T1,2023-12-16 17:07:54.922771+00:00,0.02,-0.0203053139500815,2023-12-16 17:07:54.922771+00:00,2023-12-16,2023
Breckinridge,36.03412,-97.81917,LC08_L2SP_028035_20231224_02_T2,2023-12-24 17:07:48.174059+00:00,99.94,,2023-12-24 17:07:48.174059+00:00,2023-12-24,2023
Bristow,36.0354,-96.27526,LC09_L2SP_027035_20230107_02_T1,2023-01-07 17:01:51.697157+00:00,3.78,-0.0936984154808805,2023-01-07 17:01:51.697157+00:00,2023-01-07,2023
Bristow,36.03499,-96.25093,LC08_L2SP_027035_20230115_02_T1,2023-01-15 17:01:43.139483+00:00,78.77,,2023-01-15 17:01:43.139483+00:00,2023-01-15,2023
Bristow,36.03532,-96.26138,LC09_L2SP_027035_20230123_02_T1,2023-01-23 17:01:45.470369+00:00,17.19,-0.1101360951476215,2023-01-23 17:01:45.470369+00:00,2023-01-23,2023
Bristow,36.03525,-96.29289,LC08_L2SP_027035_20230131_02_T2,2023-01-31 17:01:47.745819+00:00,57.07,,2023-01-31 17:01:47.745819+00:00,2023-01-31,2023
Bristow,36.03527,-96.32,LC09_L2SP_027035_20230208_02_T2,2023-02-08 17:01:55.471702+00:00,100.0,,2023-02-08 17:01:55.471702+00:00,2023-02-08,2023
Bristow,36.03505,-96.28603,LC08_L2SP_027035_20230216_02_T1,2023-02-16 17:01:39.240566+00:00,78.29,,2023-02-16 17:01:39.240566+00:00,2023-02-16,2023
Bristow,36.03512,-96.28027,LC09_L2SP_027035_20230224_02_T2,2023-02-24 17:01:40.701048+00:00,86.85,,2023-02-24 17:01:40.701048+00:00,2023-02-24,2023
Bristow,36.03524,-96.26798,LC08_L2SP_027035_20230304_02_T1,2023-03-04 17:01:26.720978+00:00,20.81,-0.1826440274519914,2023-03-04 17:01:26.720978+00:00,2023-03-04,2023
Bristow,36.03506,-96.27796,LC09_L2SP_027035_20230312_02_T1,2023-03-12 17:01:33.618561+00:00,89.95,,2023-03-12 17:01:33.618561+00:00,2023-03-12,2023
Bristow,36.03516,-96.2719,LC08_L2SP_027035_20230320_02_T1,2023-03-20 17:01:18.090831+00:00,92.59,,2023-03-20 17:01:18.090831+00:00,2023-03-20,2023
Bristow,36.03521,-96.26458,LC09_L2SP_027035_20230328_02_T1,2023-03-28 17:01:22.799840+00:00,19.58,-0.208400477639597,2023-03-28 17:01:22.799840+00:00,2023-03-28,2023
Bristow,36.03493,-96.26697,LC08_L2SP_027035_20230405_02_T1,2023-04-05 17:01:06.116582+00:00,7.97,-0.1971812536177976,2023-04-05 17:01:06.116582+00:00,2023-04-05,2023
Bristow,36.03513,-96.27412,LC09_L2SP_027035_20230413_02_T1,2023-04-13 17:01:16.259470+00:00,4.8,-0.095923155989561,2023-04-13 17:01:16.259470+00:00,2023-04-13,2023
Bristow,36.0354,-96.28591,LC09_L2SP_027035_20230429_02_T1,2023-04-29 17:01:09.503268+00:00,1.13,0.2789258078445135,2023-04-29 17:01:09.503268+00:00,2023-04-29,2023
Bristow,36.03506,-96.29094,LC08_L2SP_027035_20230507_02_T1,2023-05-07 17:00:47.784513+00:00,18.43,0.3129850400202238,2023-05-07 17:00:47.784513+00:00,2023-05-07,2023
Bristow,36.03509,-96.29384,LC09_L2SP_027035_20230515_02_T2,2023-05-15 17:01:01.264640+00:00,99.93,,2023-05-15 17:01:01.264640+00:00,2023-05-15,2023
Bristow,36.03502,-96.2545,LC08_L2SP_027035_20230523_02_T1,2023-05-23 17:00:42.711694+00:00,88.54,,2023-05-23 17:00:42.711694+00:00,2023-05-23,2023
Bristow,36.03517,-96.30385,LC09_L2SP_027035_20230531_02_T1,2023-05-31 17:00:53.144655+00:00,24.9,,2023-05-31 17:00:53.144655+00:00,2023-05-31,2023
