station_name,lat,lon,scene_id,date,cloud_cover,ndmi_mean
Boise City,36.03504,-102.42419,LC09_L2SP_031035_20230119_02_T1,2023-01-19 17:26:25.647719+00:00,0.07,
Boise City,37.46608,-102.06919,LC09_L2SP_031034_20230204_02_T1,2023-02-04 17:26:14.011803+00:00,42.38,-0.11868490799261622
Boise City,36.0351,-102.49097,LC09_L2SP_031035_20230204_02_T1,2023-02-04 17:26:37.898582+00:00,36.16,
Boise City,37.46622,-102.05061,LC08_L2SP_031034_20230212_02_T1,2023-02-12 17:26:01.646144+00:00,10.85,-0.13104374436508545
Boise City,36.03529,-102.47247,LC08_L2SP_031035_20230212_02_T1,2023-02-12 17:26:25.532948+00:00,3.52,
Boise City,37.46625,-102.05175,LC09_L2SP_031034_20230220_02_T1,2023-02-20 17:26:04.845387+00:00,10.51,-0.14428363423981505
Boise City,36.03492,-102.47359,LC09_L2SP_031035_20230220_02_T1,2023-02-20 17:26:28.736402+00:00,84.18,
Boise City,37.46633,-102.02412,LC08_L2SP_031034_20230228_02_T1,2023-02-28 17:25:47.597273+00:00,0.0,-0.15681990025934595
Boise City,36.03529,-102.44578,LC08_L2SP_031035_20230228_02_T1,2023-02-28 17:26:11.484077+00:00,0.01,
Boise City,37.46613,-102.02939,LC09_L2SP_031034_20230308_02_T2,2023-03-08 17:25:53.137159+00:00,93.02,
Boise City,36.03509,-102.45086,LC09_L2SP_031035_20230308_02_T1,2023-03-08 17:26:17.023937+00:00,34.24,
Boise City,37.46609,-102.03457,LC08_L2SP_031034_20230316_02_T2,2023-03-16 17:25:40.927771+00:00,100.0,
Boise City,36.03504,-102.45615,LC08_L2SP_031035_20230316_02_T2,2023-03-16 17:26:04.814576+00:00,99.95,
Boise City,37.46633,-102.03854,LC09_L2SP_031034_20230324_02_T1,2023-03-24 17:25:47.778713+00:00,86.1,
Boise City,36.03503,-102.45999,LC09_L2SP_031035_20230324_02_T1,2023-03-24 17:26:11.669729+00:00,34.53,
Boise City,37.46641,-102.03257,LC08_L2SP_031034_20230401_02_T1,2023-04-01 17:25:30.062659+00:00,0.04,-0.12357879731724451
Boise City,36.03528,-102.45412,LC08_L2SP_031035_20230401_02_T1,2023-04-01 17:25:53.949463+00:00,8.07,
Boise City,37.46616,-102.03813,LC09_L2SP_031034_20230409_02_T1,2023-04-09 17:25:39.001647+00:00,1.69,-0.1253941188329354
Boise City,36.03532,-102.4593,LC09_L2SP_031035_20230409_02_T1,2023-04-09 17:26:02.884192+00:00,1.1,
Boise City,37.46633,-102.02124,LC08_L2SP_031034_20230417_02_T1,2023-04-17 17:25:15.951270+00:00,57.78,
Boise City,36.03504,-102.44273,LC08_L2SP_031035_20230417_02_T1,2023-04-17 17:25:39.842310+00:00,56.28,
Boise City,37.46635,-102.05099,LC09_L2SP_031034_20230425_02_T1,2023-04-25 17:25:32.643584+00:00,91.46,
Boise City,36.03503,-102.47223,LC09_L2SP_031035_20230425_02_T1,2023-04-25 17:25:56.534600+00:00,54.2,
Boise City,37.46593,-102.0513,LC08_L2SP_031034_20230503_02_T1,2023-05-03 17:25:10.849466+00:00,32.25,-0.09552658047062672
Boise City,36.03488,-102.47261,LC08_L2SP_031035_20230503_02_T1,2023-05-03 17:25:34.736270+00:00,9.17,
Boise City,37.46609,-102.05127,LC09_L2SP_031034_20230511_02_T1,2023-05-11 17:25:22.668264+00:00,23.57,-0.09348694510437337
Boise City,36.03502,-102.4725,LC09_L2SP_031035_20230511_02_T1,2023-05-11 17:25:46.555043+00:00,4.3,
Boise City,37.46597,-102.01254,LC08_L2SP_031034_20230519_02_T2,2023-05-19 17:25:00.452358+00:00,100.0,
Boise City,36.03487,-102.43563,LC08_L2SP_031035_20230519_02_T2,2023-05-19 17:25:24.343398+00:00,100.0,
Boise City,37.46611,-102.05328,LC09_L2SP_031034_20230527_02_T1,2023-05-27 17:25:12.790275+00:00,65.14,
Boise City,36.03496,-102.47448,LC09_L2SP_031035_20230527_02_T1,2023-05-27 17:25:36.677053+00:00,31.64,
Boise City,37.46635,-101.99902,LC08_L2SP_031034_20230604_02_T2,2023-06-04 17:25:05.215868+00:00,96.0,
Boise City,36.03505,-102.42247,LC08_L2SP_031035_20230604_02_T1,2023-06-04 17:25:29.106909+00:00,90.65,
Boise City,37.46632,-102.06815,LC09_L2SP_031034_20230612_02_T2,2023-06-12 17:25:05.750213+00:00,89.03,
Boise City,36.03521,-102.48939,LC09_L2SP_031035_20230612_02_T2,2023-06-12 17:25:29.636992+00:00,95.48,
Boise City,37.46617,-101.99546,LC08_L2SP_031034_20230620_02_T1,2023-06-20 17:25:12.197052+00:00,14.77,
Boise City,36.03499,-102.41857,LC08_L2SP_031035_20230620_02_T1,2023-06-20 17:25:36.088092+00:00,4.74,
Boise City,37.46645,-102.02088,LC09_L2SP_031034_20230628_02_T1,2023-06-28 17:25:08.613551+00:00,16.93,-0.14292584747001819
Boise City,36.0354,-102.44378,LC09_L2SP_031035_20230628_02_T1,2023-06-28 17:25:32.504567+00:00,17.71,
Boise City,37.46613,-102.01396,LC08_L2SP_031034_20230706_02_T1,2023-07-06 17:25:24.158868+00:00,76.4,
Boise City,36.03495,-102.43704,LC08_L2SP_031035_20230706_02_T1,2023-07-06 17:25:48.049908+00:00,18.44,
Boise City,37.466,-102.03158,LC09_L2SP_031034_20230714_02_T1,2023-07-14 17:25:20.251503+00:00,5.16,0.09153843034503642
Boise City,36.0349,-102.45465,LC09_L2SP_031035_20230714_02_T1,2023-07-14 17:25:44.142518+00:00,0.01,
Boise City,37.46597,-101.99953,LC08_L2SP_031034_20230722_02_T1,2023-07-22 17:25:27.872208+00:00,0.1,0.24920796025234676
Boise City,36.03506,-102.42249,LC08_L2SP_031035_20230722_02_T1,2023-07-22 17:25:51.759012+00:00,4.3,
Boise City,37.46604,-102.0159,LC09_L2SP_031034_20230730_02_T1,2023-07-30 17:25:24.938647+00:00,0.02,0.16834073527918741
Boise City,36.03504,-102.43861,LC09_L2SP_031035_20230730_02_T1,2023-07-30 17:25:48.825426+00:00,0.0,
Boise City,37.46636,-102.00481,LC08_L2SP_031034_20230807_02_T1,2023-08-07 17:25:35.614123+00:00,6.14,0.15461266709039184
Boise City,36.03521,-102.42777,LC08_L2SP_031035_20230807_02_T1,2023-08-07 17:25:59.505164+00:00,31.86,
Boise City,37.46639,-102.0053,LC09_L2SP_031034_20230815_02_T1,2023-08-15 17:25:30.252215+00:00,0.0,0.18444875560748278
Boise City,36.03493,-102.42844,LC09_L2SP_031035_20230815_02_T1,2023-08-15 17:25:54.147465+00:00,0.01,
Boise City,37.46619,-102.01479,LC08_L2SP_031034_20230823_02_T1,2023-08-23 17:25:43.580786+00:00,12.64,0.07984057749254464
Boise City,36.03488,-102.43782,LC08_L2SP_031035_20230823_02_T1,2023-08-23 17:26:07.476063+00:00,20.85,
Boise City,37.46627,-102.0209,LC09_L2SP_031034_20230831_02_T1,2023-08-31 17:25:40.686379+00:00,0.0,-0.007957806942774183
Boise City,36.03498,-102.44368,LC09_L2SP_031035_20230831_02_T1,2023-08-31 17:26:04.577394+00:00,0.05,
Boise City,37.46603,-101.9951,LC08_L2SP_031034_20230908_02_T1,2023-09-08 17:25:43.399446+00:00,0.0,-0.03895878986173004
Boise City,36.03488,-102.41799,LC08_L2SP_031035_20230908_02_T1,2023-09-08 17:26:07.290486+00:00,0.0,
Boise City,37.46603,-102.03226,LC09_L2SP_031034_20230916_02_T1,2023-09-16 17:25:48.981153+00:00,8.74,-0.09762665886747318
Boise City,36.03505,-102.45482,LC09_L2SP_031035_20230916_02_T1,2023-09-16 17:26:12.867932+00:00,35.72,
Boise City,37.46593,-102.00644,LC08_L2SP_031034_20230924_02_T1,2023-09-24 17:25:49.517144+00:00,8.47,-0.10344256959825679
Boise City,36.03474,-102.42922,LC08_L2SP_031035_20230924_02_T1,2023-09-24 17:26:13.408183+00:00,4.86,
Boise City,37.46643,-102.01321,LC09_L2SP_031034_20231002_02_T1,2023-10-02 17:25:48.803995+00:00,44.87,
Boise City,36.03485,-102.43602,LC09_L2SP_031035_20231002_02_T1,2023-10-02 17:26:12.703483+00:00,56.66,
Boise City,37.46607,-102.01408,LC08_L2SP_031034_20231010_02_T1,2023-10-10 17:25:53.727273+00:00,0.47,-0.11423949898297152
Boise City,36.03488,-102.43684,LC08_L2SP_031035_20231010_02_T1,2023-10-10 17:26:17.618313+00:00,11.3,
Boise City,37.46598,-102.04199,LC09_L2SP_031034_20231018_02_T1,2023-10-18 17:25:59.023070+00:00,0.01,-0.1630656428757039
Boise City,36.03484,-102.46453,LC09_L2SP_031035_20231018_02_T1,2023-10-18 17:26:22.914086+00:00,0.06,
Boise City,37.46596,-102.01975,LC08_L2SP_031034_20231026_02_T1,2023-10-26 17:25:56.456212+00:00,0.0,-0.12992945929622646
Boise City,36.03504,-102.44237,LC08_L2SP_031035_20231026_02_T1,2023-10-26 17:26:20.343016+00:00,0.01,
Boise City,37.4663,-102.00089,LC09_L2SP_031034_20231103_02_T1,2023-11-03 17:25:51.543704+00:00,7.16,-0.14203178852310744
Boise City,36.03518,-102.42325,LC09_L2SP_031035_20231103_02_T1,2023-11-03 17:26:15.434719+00:00,0.21,
Boise City,37.46592,-102.00331,LC08_L2SP_031034_20231111_02_T1,2023-11-11 17:25:52.958689+00:00,0.01,-0.13421337030288097
Boise City,36.03499,-102.42583,LC08_L2SP_031035_20231111_02_T1,2023-11-11 17:26:16.845494+00:00,0.03,
Boise City,37.46614,-102.02245,LC09_L2SP_031034_20231119_02_T1,2023-11-19 17:25:58.272741+00:00,4.94,-0.13250626797806103
Boise City,36.03491,-102.44491,LC09_L2SP_031035_20231119_02_T1,2023-11-19 17:26:22.163756+00:00,0.01,
Boise City,37.4659,-102.02819,LC08_L2SP_031034_20231127_02_T1,2023-11-27 17:25:58.360821+00:00,3.18,-0.11115493884308046
Boise City,36.03495,-102.45064,LC08_L2SP_031035_20231127_02_T1,2023-11-27 17:26:22.247625+00:00,11.56,
Boise City,37.46628,-102.02167,LC09_L2SP_031034_20231205_02_T1,2023-12-05 17:25:58.996161+00:00,0.02,-0.13442193978012648
Boise City,36.035,-102.44389,LC09_L2SP_031035_20231205_02_T1,2023-12-05 17:26:22.887177+00:00,0.01,
Boise City,37.46623,-102.01686,LC08_L2SP_031034_20231213_02_T2,2023-12-13 17:25:54.566916+00:00,99.98,
Boise City,36.03506,-102.43923,LC08_L2SP_031035_20231213_02_T2,2023-12-13 17:26:18.457956+00:00,33.94,
Boise City,37.46596,-102.04437,LC09_L2SP_031034_20231221_02_T1,2023-12-21 17:26:04.679777+00:00,52.76,-0.13437456549726579
Boise City,36.03528,-102.46658,LC09_L2SP_031035_20231221_02_T1,2023-12-21 17:26:28.562320+00:00,11.41,
Boise City,37.46626,-102.02286,LC08_L2SP_031034_20231229_02_T1,2023-12-29 17:25:53.883866+00:00,1.57,-0.1505083485112988
Boise City,36.03483,-102.44529,LC08_L2SP_031035_20231229_02_T1,2023-12-29 17:26:17.779142+00:00,0.01,
Boise City,37.46642,-102.01828,LC09_L2SP_031034_20240106_02_T1,2024-01-06 17:25:57.788000+00:00,29.45,
Boise City,36.03521,-102.44037,LC09_L2SP_031035_20240106_02_T1,2024-01-06 17:26:21.679016+00:00,42.3,
Boise City,37.46593,-102.02708,LC08_L2SP_031034_20240114_02_T2,2024-01-14 17:25:51.812536+00:00,90.98,
Boise City,36.03478,-102.44927,LC08_L2SP_031035_20240114_02_T1,2024-01-14 17:26:15.703576+00:00,66.65,
Boise City,37.4664,-102.02381,LC09_L2SP_031034_20240122_02_T1,2024-01-22 17:25:57.457774+00:00,2.43,0.07353390187353315
Boise City,36.03528,-102.44595,LC09_L2SP_031035_20240122_02_T1,2024-01-22 17:26:21.348789+00:00,2.01,
Boise City,37.4662,-102.02384,LC08_L2SP_031034_20240130_02_T1,2024-01-30 17:25:47.037874+00:00,0.13,-0.16351641346163498
Boise City,36.03502,-102.44593,LC08_L2SP_031035_20240130_02_T1,2024-01-30 17:26:10.928914+00:00,10.12,
Boise City,37.46606,-102.05944,LC09_L2SP_031034_20240207_02_T1,2024-02-07 17:26:02.969377+00:00,78.93,
Boise City,36.03487,-102.48137,LC09_L2SP_031035_20240207_02_T1,2024-02-07 17:26:26.860392+00:00,90.15,
Boise City,37.46614,-102.04924,LC08_L2SP_031034_20240215_02_T1,2024-02-15 17:25:47.876168+00:00,64.35,
Boise City,36.03495,-102.47124,LC08_L2SP_031035_20240215_02_T1,2024-02-15 17:26:11.767208+00:00,35.22,
Boise City,37.46602,-102.0184,LC09_L2SP_031034_20240223_02_T1,2024-02-23 17:25:48.792228+00:00,1.56,-0.187345241999891
Boise City,36.03491,-102.44025,LC09_L2SP_031035_20240223_02_T1,2024-02-23 17:26:12.679006+00:00,3.59,
Boise City,37.46624,-102.04789,LC08_L2SP_031034_20240302_02_T1,2024-03-02 17:25:40.921077+00:00,0.01,-0.1848966662224134
Boise City,36.03525,-102.46975,LC08_L2SP_031035_20240302_02_T1,2024-03-02 17:26:04.807881+00:00,0.02,
Boise City,37.46638,-102.06769,LC09_L2SP_031034_20240310_02_T1,2024-03-10 17:25:54.800055+00:00,0.01,-0.1835677331139312
Boise City,36.03532,-102.48936,LC09_L2SP_031035_20240310_02_T1,2024-03-10 17:26:18.686834+00:00,0.02,
Boise City,37.4659,-102.04025,LC08_L2SP_031034_20240318_02_T1,2024-03-18 17:25:31.339942+00:00,0.01,-0.17834093752174296
Boise City,36.03481,-102.46201,LC08_L2SP_031035_20240318_02_T1,2024-03-18 17:25:55.226747+00:00,0.29,
Boise City,37.46597,-102.06656,LC09_L2SP_031034_20240326_02_T1,2024-03-26 17:25:47.545747+00:00,14.44,0.08971960127678195
Boise City,36.03535,-102.48779,LC09_L2SP_031035_20240326_02_T1,2024-03-26 17:26:11.424054+00:00,44.08,
Boise City,37.46595,-102.03472,LC08_L2SP_031034_20240403_02_T1,2024-04-03 17:25:20.896451+00:00,0.03,-0.17759602711085443
Boise City,36.03493,-102.45632,LC08_L2SP_031035_20240403_02_T1,2024-04-03 17:25:44.783255+00:00,0.02,
Boise City,37.46594,-102.0707,LC09_L2SP_031034_20240411_02_T1,2024-04-11 17:25:40.544937+00:00,0.59,-0.17776781653855425
Boise City,36.0351,-102.49194,LC09_L2SP_031035_20240411_02_T1,2024-04-11 17:26:04.427480+00:00,0.01,
Boise City,37.46612,-102.03778,LC08_L2SP_031034_20240419_02_T1,2024-04-19 17:25:11.649402+00:00,93.39,
Boise City,36.03518,-102.45933,LC08_L2SP_031035_20240419_02_T1,2024-04-19 17:25:35.536206+00:00,88.34,
Boise City,37.46637,-102.0282,LC09_L2SP_031034_20240427_02_T1,2024-04-27 17:25:21.661911+00:00,28.29,-0.16702578038386884
Boise City,36.03533,-102.44948,LC09_L2SP_031035_20240427_02_T1,2024-04-27 17:25:45.548691+00:00,3.68,
Boise City,37.46622,-102.04532,LC08_L2SP_031034_20240505_02_T1,2024-05-05 17:25:02.788787+00:00,80.87,
Boise City,36.03521,-102.46684,LC08_L2SP_031035_20240505_02_T1,2024-05-05 17:25:26.675591+00:00,73.92,
Boise City,37.46634,-102.04693,LC09_L2SP_031034_20240513_02_T1,2024-05-13 17:25:16.995047+00:00,9.29,
Boise City,36.03521,-102.4681,LC09_L2SP_031035_20240513_02_T1,2024-05-13 17:25:40.881826+00:00,3.15,
Boise City,37.46619,-102.03765,LC08_L2SP_031034_20240521_02_T1,2024-05-21 17:24:49.829519+00:00,0.77,-0.15136075723079967
Boise City,36.03513,-102.45914,LC08_L2SP_031035_20240521_02_T1,2024-05-21 17:25:13.716323+00:00,0.07,
Boise City,37.46614,-102.03989,LC09_L2SP_031034_20240529_02_T1,2024-05-29 17:25:05.767722+00:00,24.49,-0.13880615458127113
Boise City,36.03526,-102.46095,LC09_L2SP_031035_20240529_02_T1,2024-05-29 17:25:29.650265+00:00,42.35,
Boise City,37.46605,-102.00942,LC08_L2SP_031034_20240606_02_T1,2024-06-06 17:24:49.405247+00:00,0.51,-0.15994453190104116
Boise City,36.03496,-102.43268,LC08_L2SP_031035_20240606_02_T1,2024-06-06 17:25:13.296288+00:00,0.03,
Boise City,37.46605,-102.04943,LC09_L2SP_031034_20240614_02_T1,2024-06-14 17:24:58.356635+00:00,77.45,
Boise City,36.03514,-102.47061,LC09_L2SP_031035_20240614_02_T1,2024-06-14 17:25:22.239177+00:00,82.54,
Boise City,37.46603,-102.0103,LC08_L2SP_031034_20240622_02_T1,2024-06-22 17:24:58.563642+00:00,55.09,
Boise City,36.03495,-102.43351,LC08_L2SP_031035_20240622_02_T1,2024-06-22 17:25:22.454682+00:00,36.47,
Boise City,37.4661,-102.01929,LC09_L2SP_031034_20240630_02_T2,2024-06-30 17:24:53.609497+00:00,96.87,
Boise City,36.03497,-102.44223,LC09_L2SP_031035_20240630_02_T1,2024-06-30 17:25:17.500512+00:00,60.46,
Boise City,37.46626,-102.00695,LC08_L2SP_031034_20240708_02_T1,2024-07-08 17:25:06.562045+00:00,1.45,-0.162139629306297
Boise City,36.03514,-102.43016,LC08_L2SP_031035_20240708_02_T1,2024-07-08 17:25:30.453084+00:00,30.81,
Boise City,37.46621,-102.05074,LC09_L2SP_031034_20240716_02_T1,2024-07-16 17:25:10.982994+00:00,0.56,-0.14200327048616404
Boise City,36.03537,-102.47358,LC09_L2SP_031035_20240716_02_T1,2024-07-16 17:25:34.869773+00:00,12.73,
Boise City,37.46594,-102.03297,LC08_L2SP_031034_20240724_02_T1,2024-07-24 17:25:20.974782+00:00,0.03,-0.1693224599400144
Boise City,36.035,-102.45608,LC08_L2SP_031035_20240724_02_T1,2024-07-24 17:25:44.861586+00:00,0.04,
Boise City,37.46627,-102.02409,LC09_L2SP_031034_20240801_02_T1,2024-08-01 17:25:13.959132+00:00,4.09,-0.17153369204959615
Boise City,36.03485,-102.44712,LC09_L2SP_031035_20240801_02_T1,2024-08-01 17:25:37.854383+00:00,2.06,
Boise City,37.46635,-101.9929,LC08_L2SP_031034_20240809_02_T2,2024-08-09 17:25:18.905872+00:00,99.95,
Boise City,36.0349,-102.41599,LC08_L2SP_031035_20240809_02_T2,2024-08-09 17:25:42.801149+00:00,99.96,
Boise City,37.46637,-102.02548,LC09_L2SP_031034_20240817_02_T1,2024-08-17 17:25:22.721686+00:00,0.18,-0.15659027177480245
Boise City,36.03481,-102.4487,LC09_L2SP_031035_20240817_02_T1,2024-08-17 17:25:46.621173+00:00,0.02,
Boise City,37.4662,-102.00985,LC08_L2SP_031034_20240825_02_T1,2024-08-25 17:25:29.411168+00:00,8.97,
Boise City,36.03527,-102.43279,LC08_L2SP_031035_20240825_02_T1,2024-08-25 17:25:53.297974+00:00,1.14,
Boise City,37.46617,-102.01811,LC09_L2SP_031034_20240902_02_T1,2024-09-02 17:25:28.396553+00:00,12.59,-0.1439716787824375
Boise City,36.03504,-102.44098,LC09_L2SP_031035_20240902_02_T1,2024-09-02 17:25:52.287568+00:00,58.72,
Boise City,37.46633,-102.01928,LC08_L2SP_031034_20240910_02_T1,2024-09-10 17:25:37.094635+00:00,0.0,-0.13692336214186868
Boise City,36.03489,-102.44223,LC08_L2SP_031035_20240910_02_T1,2024-09-10 17:26:00.989912+00:00,0.0,
Boise City,37.46629,-102.01132,LC09_L2SP_031034_20240918_02_T1,2024-09-18 17:25:33.046600+00:00,3.65,-0.11830458794079227
Boise City,36.03544,-102.43397,LC09_L2SP_031035_20240918_02_T1,2024-09-18 17:25:56.933381+00:00,0.0,
Boise City,37.46635,-101.9938,LC08_L2SP_031034_20240926_02_T1,2024-09-26 17:25:35.300139+00:00,0.0,-0.1362452340561608
Boise City,36.03516,-102.41664,LC08_L2SP_031035_20240926_02_T1,2024-09-26 17:25:59.191179+00:00,0.0,
Boise City,37.46624,-102.02041,LC09_L2SP_031034_20241004_02_T1,2024-10-04 17:25:40.217343+00:00,0.01,-0.13075868003403768
Boise City,36.0353,-102.44286,LC09_L2SP_031035_20241004_02_T1,2024-10-04 17:26:04.104122+00:00,0.01,
Boise City,37.46627,-102.01932,LC08_L2SP_031034_20241012_02_T1,2024-10-12 17:25:44.634766+00:00,1.08,-0.1686592958152967
Boise City,36.0348,-102.44218,LC08_L2SP_031035_20241012_02_T1,2024-10-12 17:26:08.530041+00:00,0.78,
Boise City,37.46632,-102.05373,LC09_L2SP_031034_20241020_02_T1,2024-10-20 17:25:52.094304+00:00,43.32,-0.12036645614397767
Boise City,36.03519,-102.47638,LC09_L2SP_031035_20241020_02_T1,2024-10-20 17:26:15.985320+00:00,78.62,
Boise City,37.4663,-102.005,LC08_L2SP_031034_20241028_02_T1,2024-10-28 17:25:43.583187+00:00,90.59,
Boise City,36.03489,-102.42774,LC08_L2SP_031035_20241028_02_T1,2024-10-28 17:26:07.478462+00:00,75.97,
Boise City,37.46616,-102.03245,LC09_L2SP_031034_20241105_02_T1,2024-11-05 17:25:50.178787+00:00,2.98,0.0484210072644445
Boise City,36.03498,-102.4548,LC09_L2SP_031035_20241105_02_T1,2024-11-05 17:26:14.069801+00:00,1.41,
Boise City,37.4662,-101.99452,LC08_L2SP_031034_20241113_02_T1,2024-11-13 17:25:42.617085+00:00,1.47,0.05205490396926244
Boise City,36.03501,-102.41722,LC08_L2SP_031035_20241113_02_T1,2024-11-13 17:26:06.508124+00:00,2.53,
Boise City,37.46609,-102.05312,LC09_L2SP_031034_20241121_02_T1,2024-11-21 17:25:57.341673+00:00,1.5,0.1009062248157195
Boise City,36.03523,-102.47543,LC09_L2SP_031035_20241121_02_T1,2024-11-21 17:26:21.228453+00:00,0.04,
Boise City,37.46624,-102.0473,LC08_L2SP_031034_20241129_02_T1,2024-11-29 17:25:55.884017+00:00,0.05,0.05423552098293086
Boise City,36.03489,-102.46999,LC08_L2SP_031035_20241129_02_T1,2024-11-29 17:26:19.779294+00:00,0.01,
Boise City,37.46641,-102.02117,LC09_L2SP_031034_20241207_02_T1,2024-12-07 17:25:51.394912+00:00,0.02,0.06244724315881286
Boise City,36.03521,-102.44359,LC09_L2SP_031035_20241207_02_T1,2024-12-07 17:26:15.285928+00:00,0.8,
Boise City,37.46604,-102.00175,LC08_L2SP_031034_20241215_02_T1,2024-12-15 17:25:44.744226+00:00,32.32,0.0787080356432041
Boise City,36.03487,-102.42421,LC08_L2SP_031035_20241215_02_T1,2024-12-15 17:26:08.635267+00:00,42.85,
Boise City,37.4663,-102.03286,LC09_L2SP_031034_20241223_02_T1,2024-12-23 17:25:55.140008+00:00,94.48,
Boise City,36.03536,-102.45517,LC09_L2SP_031035_20241223_02_T1,2024-12-23 17:26:19.026788+00:00,85.71,
Boise City,37.46621,-102.01722,LC08_L2SP_031034_20241231_02_T1,2024-12-31 17:25:47.492044+00:00,91.9,
Boise City,36.03505,-102.43959,LC08_L2SP_031035_20241231_02_T1,2024-12-31 17:26:11.383083+00:00,31.16,
Breckinridge,36.03409,-97.80937,LC08_L2SP_028035_20230106_02_T1,2023-01-06 17:07:59.881642+00:00,76.65,
Breckinridge,36.03452,-97.81201,LC09_L2SP_028035_20230114_02_T1,2023-01-14 17:07:58.964811+00:00,30.58,
Breckinridge,36.03409,-97.81501,LC08_L2SP_028035_20230122_02_T1,2023-01-22 17:07:56.078259+00:00,60.5,
Breckinridge,36.03455,-97.84075,LC09_L2SP_028035_20230130_02_T2,2023-01-30 17:08:02.697047+00:00,6.46,0.21204426508346189
Breckinridge,36.03437,-97.84607,LC08_L2SP_028035_20230207_02_T1,2023-02-07 17:07:57.066610+00:00,93.13,
Breckinridge,36.03439,-97.85962,LC09_L2SP_028035_20230215_02_T1,2023-02-15 17:08:02.739566+00:00,14.24,-0.17034605053576246
Breckinridge,36.03432,-97.80837,LC08_L2SP_028035_20230223_02_T1,2023-02-23 17:07:40.641022+00:00,0.14,-0.16873356012303078
Breckinridge,36.03438,-97.82956,LC09_L2SP_028035_20230303_02_T1,2023-03-03 17:07:49.879197+00:00,0.12,-0.15972775059513988
Breckinridge,36.03441,-97.8192,LC08_L2SP_028035_20230311_02_T1,2023-03-11 17:07:34.343858+00:00,50.07,
Breckinridge,36.03472,-97.83112,LC09_L2SP_028035_20230319_02_T1,2023-03-19 17:07:43.186475+00:00,0.12,-0.16783860527691022
Breckinridge,36.03445,-97.82093,LC08_L2SP_028035_20230327_02_T1,2023-03-27 17:07:24.829139+00:00,57.48,-0.008768919192801853
Breckinridge,36.03429,-97.82238,LC09_L2SP_028035_20230404_02_T1,2023-04-04 17:07:32.757395+00:00,84.39,
Breckinridge,36.03407,-97.80185,LC08_L2SP_028035_20230412_02_T1,2023-04-12 17:07:09.213477+00:00,0.12,-0.1665522774572642
Breckinridge,36.03432,-97.83564,LC09_L2SP_028035_20230420_02_T1,2023-04-20 17:07:26.564451+00:00,6.26,-0.10293364976703244
Breckinridge,36.03425,-97.83554,LC08_L2SP_028035_20230428_02_T2,2023-04-28 17:07:05.365864+00:00,100.0,
Breckinridge,36.0346,-97.8272,LC09_L2SP_028035_20230506_02_T1,2023-05-06 17:07:14.661674+00:00,0.01,-0.14694464010249406
Breckinridge,36.03447,-97.83284,LC08_L2SP_028035_20230514_02_T2,2023-05-14 17:06:52.334021+00:00,100.0,
Breckinridge,36.03459,-97.83443,LC09_L2SP_028035_20230522_02_T1,2023-05-22 17:07:06.012037+00:00,84.57,
Breckinridge,36.03453,-97.78733,LC08_L2SP_028035_20230530_02_T1,2023-05-30 17:06:54.127843+00:00,12.03,
Breckinridge,36.03462,-97.85896,LC09_L2SP_028035_20230607_02_T1,2023-06-07 17:07:01.153739+00:00,9.78,0.2517189917709906
Breckinridge,36.03426,-97.7922,LC08_L2SP_028035_20230615_02_T1,2023-06-15 17:07:03.201211+00:00,0.37,0.2790094366683991
Breckinridge,36.03448,-97.79983,LC09_L2SP_028035_20230623_02_T2,2023-06-23 17:06:54.769676+00:00,100.0,
Breckinridge,36.03447,-97.79897,LC08_L2SP_028035_20230701_02_T1,2023-07-01 17:07:12.426775+00:00,24.79,0.3255867588811076
Breckinridge,36.03453,-97.82532,LC09_L2SP_028035_20230709_02_T1,2023-07-09 17:07:09.965364+00:00,51.17,
Breckinridge,36.03415,-97.79068,LC08_L2SP_028035_20230717_02_T1,2023-07-17 17:07:17.775656+00:00,27.04,0.3071220387283083
Breckinridge,36.03429,-97.79286,LC09_L2SP_028035_20230725_02_T1,2023-07-25 17:07:10.954430+00:00,27.01,
Breckinridge,36.03447,-97.7994,LC08_L2SP_028035_20230802_02_T1,2023-08-02 17:07:26.542583+00:00,0.0,0.1841967258981404
Breckinridge,36.03448,-97.80523,LC09_L2SP_028035_20230810_02_T1,2023-08-10 17:07:21.889411+00:00,0.07,0.1694890632359765
Breckinridge,36.0343,-97.80122,LC08_L2SP_028035_20230818_02_T1,2023-08-18 17:07:32.958367+00:00,0.0,0.1920048033225052
Breckinridge,36.03434,-97.80743,LC09_L2SP_028035_20230826_02_T1,2023-08-26 17:07:29.477240+00:00,5.35,0.19471782058106232
Breckinridge,36.03409,-97.78697,LC08_L2SP_028035_20230903_02_T1,2023-09-03 17:07:34.373412+00:00,16.42,0.19602297648481246
Breckinridge,36.03442,-97.82284,LC09_L2SP_028035_20230911_02_T1,2023-09-11 17:07:39.186880+00:00,92.3,
Breckinridge,36.03413,-97.79398,LC08_L2SP_028035_20230919_02_T1,2023-09-19 17:07:39.834591+00:00,63.84,
Breckinridge,36.03462,-97.78362,LC09_L2SP_028035_20230927_02_T1,2023-09-27 17:07:34.888113+00:00,20.38,0.1071531476634095
Breckinridge,36.03434,-97.79268,LC08_L2SP_028035_20231005_02_T1,2023-10-05 17:07:41.986545+00:00,12.65,0.1175064555385296
